"","id","date","tmax","tmin","prcp","year","month","day"
"90","JA000047759",1951-03-31,17.7,-1.1,0,"1951",3,31
"91","JA000047759",1951-04-01,13.8,8,14,"1951",4,1
"92","JA000047759",1951-04-02,17.9,10.6,3.1,"1951",4,2
"93","JA000047759",1951-04-03,13,9.5,17.7,"1951",4,3
"94","JA000047759",1951-04-04,17.8,8.7,15,"1951",4,4
"95","JA000047759",1951-04-05,18.9,4.5,0,"1951",4,5
"96","JA000047759",1951-04-06,13.6,9,19.3,"1951",4,6
"97","JA000047759",1951-04-07,16.1,10.6,24.5,"1951",4,7
"98","JA000047759",1951-04-08,21.3,10.3,0,"1951",4,8
"99","JA000047759",1951-04-09,20,6.3,0,"1951",4,9
"100","JA000047759",1951-04-10,15.9,2.5,0,"1951",4,10
"101","JA000047759",1951-04-11,13.3,10.5,13.5,"1951",4,11
"102","JA000047759",1951-04-12,14.7,7.5,9.8,"1951",4,12
"103","JA000047759",1951-04-13,17.4,3.2,0,"1951",4,13
"104","JA000047759",1951-04-14,21.1,3.3,0,"1951",4,14
"105","JA000047759",1951-04-15,19.2,8.4,0,"1951",4,15
"106","JA000047759",1951-04-16,21,5.7,8.9,"1951",4,16
"107","JA000047759",1951-04-17,17.4,5.5,3.8,"1951",4,17
"108","JA000047759",1951-04-18,19.4,2.1,0,"1951",4,18
"109","JA000047759",1951-04-19,15.9,6.7,8.2,"1951",4,19
"110","JA000047759",1951-04-20,18.5,12.6,0.2,"1951",4,20
"111","JA000047759",1951-04-21,21,10.3,0.1,"1951",4,21
"112","JA000047759",1951-04-22,17.9,6.3,0,"1951",4,22
"113","JA000047759",1951-04-23,19.5,6.9,0.2,"1951",4,23
"114","JA000047759",1951-04-24,18.8,3.6,0,"1951",4,24
"115","JA000047759",1951-04-25,18,2.7,0,"1951",4,25
"116","JA000047759",1951-04-26,21.6,3.2,0.1,"1951",4,26
"117","JA000047759",1951-04-27,22.1,6,0,"1951",4,27
"118","JA000047759",1951-04-28,20.5,13.2,7.9,"1951",4,28
"119","JA000047759",1951-04-29,23,13.6,22.2,"1951",4,29
"120","JA000047759",1951-04-30,22.1,9.9,0,"1951",4,30
"121","JA000047759",1951-05-01,20.7,6.5,0,"1951",5,1
"122","JA000047759",1951-05-02,25.2,5.9,0,"1951",5,2
"123","JA000047759",1951-05-03,27,6.9,0,"1951",5,3
"124","JA000047759",1951-05-04,27.2,8.9,0,"1951",5,4
"125","JA000047759",1951-05-05,21.8,11.9,0.5,"1951",5,5
"126","JA000047759",1951-05-06,24.6,7.6,0,"1951",5,6
"127","JA000047759",1951-05-07,26.1,10.2,2.8,"1951",5,7
"128","JA000047759",1951-05-08,18.6,16,22.8,"1951",5,8
"129","JA000047759",1951-05-09,22.6,13.4,0,"1951",5,9
"130","JA000047759",1951-05-10,27.9,9.4,0,"1951",5,10
"131","JA000047759",1951-05-11,27.2,12,0,"1951",5,11
"132","JA000047759",1951-05-12,30.6,13.2,0,"1951",5,12
"133","JA000047759",1951-05-13,28.5,13.2,0,"1951",5,13
"134","JA000047759",1951-05-14,22.6,15.1,0,"1951",5,14
"135","JA000047759",1951-05-15,22.1,16,20.6,"1951",5,15
"136","JA000047759",1951-05-16,26.1,16.8,2.2,"1951",5,16
"137","JA000047759",1951-05-17,25.5,15.1,1,"1951",5,17
"138","JA000047759",1951-05-18,22.8,12.4,0,"1951",5,18
"139","JA000047759",1951-05-19,21.7,9,0,"1951",5,19
"140","JA000047759",1951-05-20,21.4,9.3,0,"1951",5,20
"141","JA000047759",1951-05-21,24.8,6.3,0,"1951",5,21
"142","JA000047759",1951-05-22,23.8,13.6,5.6,"1951",5,22
"143","JA000047759",1951-05-23,26.5,12.3,0,"1951",5,23
"144","JA000047759",1951-05-24,28.6,11.5,0,"1951",5,24
"145","JA000047759",1951-05-25,30.3,13.1,0,"1951",5,25
"146","JA000047759",1951-05-26,26.2,17.6,0,"1951",5,26
"147","JA000047759",1951-05-27,21.4,16.5,26.4,"1951",5,27
"148","JA000047759",1951-05-28,23.2,16.1,0.6,"1951",5,28
"149","JA000047759",1951-05-29,27.3,13.6,0,"1951",5,29
"150","JA000047759",1951-05-30,31.5,12.6,0.5,"1951",5,30
"151","JA000047759",1951-05-31,23.6,17.8,35.7,"1951",5,31
"152","JA000047759",1951-06-01,27.7,17.4,0,"1951",6,1
"153","JA000047759",1951-06-02,33,14.3,0,"1951",6,2
"154","JA000047759",1951-06-03,29.7,17.7,0,"1951",6,3
"155","JA000047759",1951-06-04,26.4,18.2,17.6,"1951",6,4
"156","JA000047759",1951-06-05,24.8,14.2,2.5,"1951",6,5
"157","JA000047759",1951-06-06,27.4,13.5,0,"1951",6,6
"158","JA000047759",1951-06-07,25.6,16.1,0,"1951",6,7
"159","JA000047759",1951-06-08,28.5,16.8,0.5,"1951",6,8
"160","JA000047759",1951-06-09,27.6,16.8,1,"1951",6,9
"161","JA000047759",1951-06-10,28.6,13.2,0,"1951",6,10
"162","JA000047759",1951-06-11,28.6,13.6,0,"1951",6,11
"163","JA000047759",1951-06-12,26.4,15.2,0,"1951",6,12
"164","JA000047759",1951-06-13,28,11.9,0,"1951",6,13
"165","JA000047759",1951-06-14,27.2,13.9,0.9,"1951",6,14
"166","JA000047759",1951-06-15,21.4,15.9,34.8,"1951",6,15
"167","JA000047759",1951-06-16,24.5,17,23.2,"1951",6,16
"168","JA000047759",1951-06-17,28.5,14.7,0,"1951",6,17
"169","JA000047759",1951-06-18,28.5,13.8,0,"1951",6,18
"170","JA000047759",1951-06-19,30.4,14.1,0,"1951",6,19
"171","JA000047759",1951-06-20,30.9,17.3,0.1,"1951",6,20
"172","JA000047759",1951-06-21,26.4,19.5,27,"1951",6,21
"173","JA000047759",1951-06-22,27,17.9,8,"1951",6,22
"174","JA000047759",1951-06-23,26.8,14,0,"1951",6,23
"175","JA000047759",1951-06-24,29,12.2,0,"1951",6,24
"176","JA000047759",1951-06-25,21.9,16.4,8.3,"1951",6,25
"177","JA000047759",1951-06-26,28,14.8,0,"1951",6,26
"178","JA000047759",1951-06-27,29.5,15.5,0,"1951",6,27
"179","JA000047759",1951-06-28,24.6,19.7,16.7,"1951",6,28
"180","JA000047759",1951-06-29,27.5,20.1,0.4,"1951",6,29
"181","JA000047759",1951-06-30,27.7,17.8,0,"1951",6,30
"182","JA000047759",1951-07-01,28.7,21.6,9.4,"1951",7,1
"183","JA000047759",1951-07-02,26.2,20.8,57.9,"1951",7,2
"184","JA000047759",1951-07-03,23.4,18.7,0,"1951",7,3
"185","JA000047759",1951-07-04,27.2,18.7,13.5,"1951",7,4
"186","JA000047759",1951-07-05,28.9,19.9,0.3,"1951",7,5
"187","JA000047759",1951-07-06,27.4,17.7,0,"1951",7,6
"188","JA000047759",1951-07-07,30,15.6,0,"1951",7,7
"189","JA000047759",1951-07-08,21.8,19.4,72.1,"1951",7,8
"190","JA000047759",1951-07-09,32.7,21.2,1.6,"1951",7,9
"191","JA000047759",1951-07-10,30.9,23.2,0.8,"1951",7,10
"192","JA000047759",1951-07-11,30.8,21.1,94.6,"1951",7,11
"193","JA000047759",1951-07-12,26.2,21.3,42.4,"1951",7,12
"194","JA000047759",1951-07-13,26.6,21.5,26.5,"1951",7,13
"195","JA000047759",1951-07-14,25.4,21.6,21.3,"1951",7,14
"196","JA000047759",1951-07-15,25.6,21.7,111.7,"1951",7,15
"197","JA000047759",1951-07-16,30.3,21.5,14.6,"1951",7,16
"198","JA000047759",1951-07-17,24,19.9,18.5,"1951",7,17
"199","JA000047759",1951-07-18,30.3,19.9,0,"1951",7,18
"200","JA000047759",1951-07-19,30.6,19.5,2.8,"1951",7,19
"201","JA000047759",1951-07-20,31.1,21.5,0.2,"1951",7,20
"202","JA000047759",1951-07-21,33.2,22.8,0,"1951",7,21
"203","JA000047759",1951-07-22,35.1,21.8,0,"1951",7,22
"204","JA000047759",1951-07-23,35.5,23.3,0,"1951",7,23
"205","JA000047759",1951-07-24,34.8,21.9,0,"1951",7,24
"206","JA000047759",1951-07-25,34.2,24.8,0,"1951",7,25
"207","JA000047759",1951-07-26,34.4,23.2,0,"1951",7,26
"208","JA000047759",1951-07-27,36.3,21.5,0,"1951",7,27
"209","JA000047759",1951-07-28,36.4,22.5,0,"1951",7,28
"210","JA000047759",1951-07-29,37.6,22.7,0,"1951",7,29
"211","JA000047759",1951-07-30,36.6,23.4,0,"1951",7,30
"212","JA000047759",1951-07-31,35.8,20.5,0,"1951",7,31
"213","JA000047759",1951-08-01,35.6,20.9,0,"1951",8,1
"214","JA000047759",1951-08-02,32.1,23.4,0.1,"1951",8,2
"215","JA000047759",1951-08-03,32.3,23.2,5.7,"1951",8,3
"216","JA000047759",1951-08-04,33,22,0,"1951",8,4
"217","JA000047759",1951-08-05,33.1,23.4,0,"1951",8,5
"218","JA000047759",1951-08-06,35,25.1,0.2,"1951",8,6
"219","JA000047759",1951-08-07,35.1,22.6,0,"1951",8,7
"220","JA000047759",1951-08-08,35.8,23.5,0,"1951",8,8
"221","JA000047759",1951-08-09,36.2,23.8,0,"1951",8,9
"222","JA000047759",1951-08-10,36.3,24.6,12.7,"1951",8,10
"223","JA000047759",1951-08-11,37.8,23.2,0,"1951",8,11
"224","JA000047759",1951-08-12,35.9,23.7,0,"1951",8,12
"225","JA000047759",1951-08-13,36.2,23.2,0,"1951",8,13
"226","JA000047759",1951-08-14,37.7,23.8,0,"1951",8,14
"227","JA000047759",1951-08-15,36.2,23.7,0,"1951",8,15
"228","JA000047759",1951-08-16,35.5,24.4,0,"1951",8,16
"229","JA000047759",1951-08-17,35.3,24.4,0,"1951",8,17
"230","JA000047759",1951-08-18,34.6,26.5,0.4,"1951",8,18
"231","JA000047759",1951-08-19,31.6,26.2,1.1,"1951",8,19
"232","JA000047759",1951-08-20,31.9,25.2,0,"1951",8,20
"233","JA000047759",1951-08-21,33.1,24.2,0,"1951",8,21
"234","JA000047759",1951-08-22,28.3,24.8,0,"1951",8,22
"235","JA000047759",1951-08-23,34.4,23.9,2.1,"1951",8,23
"236","JA000047759",1951-08-24,35.3,24.4,0,"1951",8,24
"237","JA000047759",1951-08-25,34.8,22.2,0,"1951",8,25
"238","JA000047759",1951-08-26,37.1,21.8,0,"1951",8,26
"239","JA000047759",1951-08-27,37,24,0,"1951",8,27
"240","JA000047759",1951-08-28,36,22.3,0,"1951",8,28
"241","JA000047759",1951-08-29,33.3,23.6,15.7,"1951",8,29
"242","JA000047759",1951-08-30,33,23.4,2.9,"1951",8,30
"243","JA000047759",1951-08-31,31.8,23.9,0.1,"1951",8,31
"244","JA000047759",1951-09-01,30.5,21.5,0.4,"1951",9,1
"245","JA000047759",1951-09-02,30.9,16.8,0,"1951",9,2
"246","JA000047759",1951-09-03,32.1,15.7,0,"1951",9,3
"247","JA000047759",1951-09-04,31.7,18,0,"1951",9,4
"248","JA000047759",1951-09-05,25.5,19.8,0.9,"1951",9,5
"249","JA000047759",1951-09-06,30,17,0,"1951",9,6
"250","JA000047759",1951-09-07,28.7,15.8,0,"1951",9,7
"251","JA000047759",1951-09-08,27.4,16.2,0,"1951",9,8
"252","JA000047759",1951-09-09,23.3,18.1,6.3,"1951",9,9
"253","JA000047759",1951-09-10,29.8,19.3,0,"1951",9,10
"254","JA000047759",1951-09-11,27.4,17.2,0,"1951",9,11
"255","JA000047759",1951-09-12,28.7,13.4,0,"1951",9,12
"256","JA000047759",1951-09-13,30,18.7,0,"1951",9,13
"257","JA000047759",1951-09-14,28.1,16.4,4.9,"1951",9,14
"258","JA000047759",1951-09-15,23,18.1,42.8,"1951",9,15
"259","JA000047759",1951-09-16,24.7,19.5,0.2,"1951",9,16
"260","JA000047759",1951-09-17,26.8,15.7,0,"1951",9,17
"261","JA000047759",1951-09-18,25.2,17.5,0.5,"1951",9,18
"262","JA000047759",1951-09-19,28.4,16.2,0.9,"1951",9,19
"263","JA000047759",1951-09-20,25,11.1,0,"1951",9,20
"264","JA000047759",1951-09-21,27.2,11.9,0,"1951",9,21
"265","JA000047759",1951-09-22,27.4,13.6,0,"1951",9,22
"266","JA000047759",1951-09-23,29,12.8,0,"1951",9,23
"267","JA000047759",1951-09-24,25.6,13.8,1.1,"1951",9,24
"268","JA000047759",1951-09-25,24.4,16.6,12.1,"1951",9,25
"269","JA000047759",1951-09-26,22.6,18.1,48.1,"1951",9,26
"270","JA000047759",1951-09-27,26.5,15.2,0.1,"1951",9,27
"271","JA000047759",1951-09-28,28.7,12.2,0.1,"1951",9,28
"272","JA000047759",1951-09-29,26,12.7,0,"1951",9,29
"273","JA000047759",1951-09-30,22.3,18.5,2.8,"1951",9,30
"274","JA000047759",1951-10-01,26,17.9,0,"1951",10,1
"275","JA000047759",1951-10-02,26.2,14.9,0,"1951",10,2
"276","JA000047759",1951-10-03,25.2,15,0,"1951",10,3
"277","JA000047759",1951-10-04,26.2,11.7,0,"1951",10,4
"278","JA000047759",1951-10-05,27.9,13.8,0.1,"1951",10,5
"279","JA000047759",1951-10-06,24.1,11.2,0,"1951",10,6
"280","JA000047759",1951-10-07,26.7,9.4,0,"1951",10,7
"281","JA000047759",1951-10-08,22.1,17.2,0,"1951",10,8
"282","JA000047759",1951-10-09,28.8,16.9,0,"1951",10,9
"283","JA000047759",1951-10-10,29.6,13.8,0,"1951",10,10
"284","JA000047759",1951-10-11,29.2,13,0,"1951",10,11
"285","JA000047759",1951-10-12,27.4,15.4,0,"1951",10,12
"286","JA000047759",1951-10-13,24.5,15.6,1.5,"1951",10,13
"287","JA000047759",1951-10-14,21.6,17.2,24.8,"1951",10,14
"288","JA000047759",1951-10-15,26,16.1,1.5,"1951",10,15
"289","JA000047759",1951-10-16,26.4,12.2,0,"1951",10,16
"290","JA000047759",1951-10-17,27.9,12.1,0,"1951",10,17
"291","JA000047759",1951-10-18,28.5,11.3,0,"1951",10,18
"292","JA000047759",1951-10-19,28.3,13.1,0.1,"1951",10,19
"293","JA000047759",1951-10-20,27.2,15.6,22.2,"1951",10,20
"294","JA000047759",1951-10-21,24.9,15.3,7.8,"1951",10,21
"295","JA000047759",1951-10-22,21.6,10.8,0,"1951",10,22
"296","JA000047759",1951-10-23,17.5,10.6,25,"1951",10,23
"297","JA000047759",1951-10-24,22.2,14.2,0.8,"1951",10,24
"298","JA000047759",1951-10-25,22.7,12.8,0,"1951",10,25
"299","JA000047759",1951-10-26,21.5,10.6,0,"1951",10,26
"300","JA000047759",1951-10-27,18.8,7.6,0,"1951",10,27
"301","JA000047759",1951-10-28,18,9.7,0,"1951",10,28
"302","JA000047759",1951-10-29,25,13,0,"1951",10,29
"303","JA000047759",1951-10-30,20.1,11.4,0,"1951",10,30
"304","JA000047759",1951-10-31,22.7,8.1,0,"1951",10,31
"305","JA000047759",1951-11-01,20.3,7.1,3.7,"1951",11,1
"306","JA000047759",1951-11-02,18,12.3,14.6,"1951",11,2
"307","JA000047759",1951-11-03,15.4,9.2,5.4,"1951",11,3
"308","JA000047759",1951-11-04,20.5,8.2,0,"1951",11,4
"309","JA000047759",1951-11-05,15.7,6,0,"1951",11,5
"310","JA000047759",1951-11-06,19.9,4.5,0,"1951",11,6
"311","JA000047759",1951-11-07,18.4,8,0.4,"1951",11,7
"312","JA000047759",1951-11-08,16.5,8.7,0.2,"1951",11,8
"313","JA000047759",1951-11-09,16.1,4.9,0,"1951",11,9
"314","JA000047759",1951-11-10,18.1,3.2,0,"1951",11,10
"315","JA000047759",1951-11-11,17.9,4.7,0,"1951",11,11
"316","JA000047759",1951-11-12,14.1,5.5,14,"1951",11,12
"317","JA000047759",1951-11-13,18.7,9.9,0.7,"1951",11,13
"318","JA000047759",1951-11-14,21.9,6.5,0,"1951",11,14
"319","JA000047759",1951-11-15,17.9,8.6,29.9,"1951",11,15
"320","JA000047759",1951-11-16,19.6,10.7,4.7,"1951",11,16
"321","JA000047759",1951-11-17,15.8,6.9,0.2,"1951",11,17
"322","JA000047759",1951-11-18,16.8,5.2,0,"1951",11,18
"323","JA000047759",1951-11-19,16.8,4.1,0,"1951",11,19
"324","JA000047759",1951-11-20,20,7,0,"1951",11,20
"325","JA000047759",1951-11-21,18.7,4,0,"1951",11,21
"326","JA000047759",1951-11-22,18.8,2.6,0,"1951",11,22
"327","JA000047759",1951-11-23,17.2,6.3,29.8,"1951",11,23
"328","JA000047759",1951-11-24,19.2,8.7,1.2,"1951",11,24
"329","JA000047759",1951-11-25,13.9,4.3,1.3,"1951",11,25
"330","JA000047759",1951-11-26,11.4,3,1,"1951",11,26
"331","JA000047759",1951-11-27,10,2.3,0,"1951",11,27
"332","JA000047759",1951-11-28,7.2,0.1,2.9,"1951",11,28
"333","JA000047759",1951-11-29,12.5,-1.7,0,"1951",11,29
"334","JA000047759",1951-11-30,12.4,1.5,0,"1951",11,30
"335","JA000047759",1951-12-01,13.3,1.1,0.1,"1951",12,1
"336","JA000047759",1951-12-02,15.2,0,0,"1951",12,2
"337","JA000047759",1951-12-03,15.6,3.9,0.1,"1951",12,3
"338","JA000047759",1951-12-04,11.8,1.2,0,"1951",12,4
"339","JA000047759",1951-12-05,9.8,2.9,4.5,"1951",12,5
"340","JA000047759",1951-12-06,12.8,1.2,0,"1951",12,6
"341","JA000047759",1951-12-07,14.2,1.1,2.6,"1951",12,7
"342","JA000047759",1951-12-08,14.7,4.6,0.9,"1951",12,8
"343","JA000047759",1951-12-09,15.6,2,0,"1951",12,9
"344","JA000047759",1951-12-10,14.6,0.4,0,"1951",12,10
"345","JA000047759",1951-12-11,15.6,2.5,0,"1951",12,11
"346","JA000047759",1951-12-12,15.1,0.5,0,"1951",12,12
"347","JA000047759",1951-12-13,16.2,4.4,0,"1951",12,13
"348","JA000047759",1951-12-14,13.3,4,0,"1951",12,14
"349","JA000047759",1951-12-15,9.2,-0.1,0,"1951",12,15
"350","JA000047759",1951-12-16,6.6,-0.9,5.3,"1951",12,16
"351","JA000047759",1951-12-17,8.8,0.6,0.5,"1951",12,17
"352","JA000047759",1951-12-18,12.4,-1.9,0,"1951",12,18
"353","JA000047759",1951-12-19,17.1,-0.4,0,"1951",12,19
"354","JA000047759",1951-12-20,17.1,5.3,0,"1951",12,20
"355","JA000047759",1951-12-21,17.3,2.9,0,"1951",12,21
"356","JA000047759",1951-12-22,11.3,6.2,11.7,"1951",12,22
"357","JA000047759",1951-12-23,17.9,8.2,10.8,"1951",12,23
"358","JA000047759",1951-12-24,13.3,3.2,0,"1951",12,24
"359","JA000047759",1951-12-25,8.4,0.1,2.2,"1951",12,25
"360","JA000047759",1951-12-26,13.8,7.5,6,"1951",12,26
"361","JA000047759",1951-12-27,10.9,2.8,0.2,"1951",12,27
"362","JA000047759",1951-12-28,12.1,1.2,0,"1951",12,28
"363","JA000047759",1951-12-29,8.8,2.5,0.1,"1951",12,29
"364","JA000047759",1951-12-30,9,0.7,0,"1951",12,30
"365","JA000047759",1951-12-31,12,5.6,8.7,"1951",12,31
"366","JA000047759",1952-01-01,14.1,4.1,0,"1952",1,1
"367","JA000047759",1952-01-02,7.8,2,2.8,"1952",1,2
"368","JA000047759",1952-01-03,9.3,0.9,1.1,"1952",1,3
"369","JA000047759",1952-01-04,10.4,-1.7,0.1,"1952",1,4
"370","JA000047759",1952-01-05,11.5,1.1,0,"1952",1,5
"371","JA000047759",1952-01-06,6.7,1.2,1.2,"1952",1,6
"372","JA000047759",1952-01-07,10.5,1.9,0,"1952",1,7
"373","JA000047759",1952-01-08,8.4,-0.1,2.4,"1952",1,8
"374","JA000047759",1952-01-09,6.2,-0.3,0.1,"1952",1,9
"375","JA000047759",1952-01-10,6.9,-1.8,8.1,"1952",1,10
"376","JA000047759",1952-01-11,8.5,2.6,15,"1952",1,11
"377","JA000047759",1952-01-12,4.6,-1.2,0.1,"1952",1,12
"378","JA000047759",1952-01-13,7.4,-1.5,0,"1952",1,13
"379","JA000047759",1952-01-14,5.7,3,26.4,"1952",1,14
"380","JA000047759",1952-01-15,9.7,-0.1,0,"1952",1,15
"381","JA000047759",1952-01-16,8.5,-0.9,0,"1952",1,16
"382","JA000047759",1952-01-17,9.9,0.1,0.1,"1952",1,17
"383","JA000047759",1952-01-18,6.4,-0.9,0,"1952",1,18
"384","JA000047759",1952-01-19,7.7,-2,0,"1952",1,19
"385","JA000047759",1952-01-20,10.3,-1.3,0,"1952",1,20
"386","JA000047759",1952-01-21,12.7,0.9,3.5,"1952",1,21
"387","JA000047759",1952-01-22,11.8,1.8,0.2,"1952",1,22
"388","JA000047759",1952-01-23,11.1,0.3,0,"1952",1,23
"389","JA000047759",1952-01-24,9.8,-1.3,5.9,"1952",1,24
"390","JA000047759",1952-01-25,5.6,-1,1.6,"1952",1,25
"391","JA000047759",1952-01-26,5.8,-1.3,0.2,"1952",1,26
"392","JA000047759",1952-01-27,6.3,-2.5,0,"1952",1,27
"393","JA000047759",1952-01-28,6.6,-1.9,1.4,"1952",1,28
"394","JA000047759",1952-01-29,6.9,2.7,3,"1952",1,29
"395","JA000047759",1952-01-30,13.8,2,0,"1952",1,30
"396","JA000047759",1952-01-31,4.4,1.3,2.4,"1952",1,31
"397","JA000047759",1952-02-01,9.7,0.6,0.1,"1952",2,1
"398","JA000047759",1952-02-02,8.8,-0.2,0,"1952",2,2
"399","JA000047759",1952-02-03,6.2,0,0,"1952",2,3
"400","JA000047759",1952-02-04,6.8,-2,1.5,"1952",2,4
"401","JA000047759",1952-02-05,3.2,-5.3,4.9,"1952",2,5
"402","JA000047759",1952-02-06,4.5,-4.7,0.1,"1952",2,6
