"","id","date","tmax","tmin","prcp","year","month","day"
"61","GME00127786",1953-10-31,11.5,1.5,0,"1953",10,31
"62","GME00127786",1953-11-01,13.3,1.6,6,"1953",11,1
"63","GME00127786",1953-11-02,11.6,0,3.2,"1953",11,2
"64","GME00127786",1953-11-03,8,4.2,0,"1953",11,3
"65","GME00127786",1953-11-04,7.9,0.2,0,"1953",11,4
"66","GME00127786",1953-11-05,12,6.8,6.3,"1953",11,5
"67","GME00127786",1953-11-06,9.2,6.5,0.3,"1953",11,6
"68","GME00127786",1953-11-07,9.8,1.2,0,"1953",11,7
"69","GME00127786",1953-11-08,5.3,0.7,0,"1953",11,8
"70","GME00127786",1953-11-09,9.7,1.3,0,"1953",11,9
"71","GME00127786",1953-11-10,8.4,0.7,0,"1953",11,10
"72","GME00127786",1953-11-11,7.1,1.1,0,"1953",11,11
"73","GME00127786",1953-11-12,6.3,0.2,0,"1953",11,12
"74","GME00127786",1953-11-13,8.5,-2.7,0,"1953",11,13
"75","GME00127786",1953-11-14,7.2,-2,0,"1953",11,14
"76","GME00127786",1953-11-15,6.3,-0.2,0,"1953",11,15
"77","GME00127786",1953-11-16,10.8,-0.3,0,"1953",11,16
"78","GME00127786",1953-11-17,8,-0.3,0,"1953",11,17
"79","GME00127786",1953-11-18,11.4,2,0,"1953",11,18
"80","GME00127786",1953-11-19,5.6,2.7,0,"1953",11,19
"81","GME00127786",1953-11-20,3.6,1.9,0,"1953",11,20
"82","GME00127786",1953-11-21,2.8,1.3,0,"1953",11,21
"83","GME00127786",1953-11-22,3.1,0.7,0,"1953",11,22
"84","GME00127786",1953-11-23,2.1,0.2,0,"1953",11,23
"85","GME00127786",1953-11-24,2.4,0,0,"1953",11,24
"86","GME00127786",1953-11-25,2.9,0.1,0,"1953",11,25
"87","GME00127786",1953-11-26,4.2,0,0.1,"1953",11,26
"88","GME00127786",1953-11-27,5.9,1.1,0,"1953",11,27
"89","GME00127786",1953-11-28,10.3,2.1,0,"1953",11,28
"90","GME00127786",1953-11-29,12.3,0.2,0,"1953",11,29
"91","GME00127786",1953-11-30,9,-0.3,0,"1953",11,30
"92","GME00127786",1953-12-01,15.3,2.8,0,"1953",12,1
"93","GME00127786",1953-12-02,11.1,2.5,0,"1953",12,2
"94","GME00127786",1953-12-03,6.5,0.6,0.4,"1953",12,3
"95","GME00127786",1953-12-04,12.1,4.8,0,"1953",12,4
"96","GME00127786",1953-12-05,13.4,2.6,0,"1953",12,5
"97","GME00127786",1953-12-06,6.1,2.2,0,"1953",12,6
"98","GME00127786",1953-12-07,4.5,1.2,0,"1953",12,7
"99","GME00127786",1953-12-08,4.2,1.3,0,"1953",12,8
"100","GME00127786",1953-12-09,4.6,0.4,0,"1953",12,9
"101","GME00127786",1953-12-10,5.4,1.4,2.8,"1953",12,10
"102","GME00127786",1953-12-11,9.7,4,0,"1953",12,11
"103","GME00127786",1953-12-12,6.4,4.8,0,"1953",12,12
"104","GME00127786",1953-12-13,5.4,2.3,0,"1953",12,13
"105","GME00127786",1953-12-14,3.6,0.7,0,"1953",12,14
"106","GME00127786",1953-12-15,4.6,0.9,0,"1953",12,15
"107","GME00127786",1953-12-16,1.8,0.5,0,"1953",12,16
"108","GME00127786",1953-12-17,2.5,0.4,0,"1953",12,17
"109","GME00127786",1953-12-18,2.7,0.4,0,"1953",12,18
"110","GME00127786",1953-12-19,3.4,0.2,5.8,"1953",12,19
"111","GME00127786",1953-12-20,5.1,2.5,0.8,"1953",12,20
"112","GME00127786",1953-12-21,3.2,1.4,0,"1953",12,21
"113","GME00127786",1953-12-22,2.7,1.1,0,"1953",12,22
"114","GME00127786",1953-12-23,3.2,0.5,1.6,"1953",12,23
"115","GME00127786",1953-12-24,5.4,2.2,0,"1953",12,24
"116","GME00127786",1953-12-25,5.2,3,4.7,"1953",12,25
"117","GME00127786",1953-12-26,5.4,-1.1,0.4,"1953",12,26
"118","GME00127786",1953-12-27,3.8,-1.6,0.3,"1953",12,27
"119","GME00127786",1953-12-28,3.2,-0.4,2.3,"1953",12,28
"120","GME00127786",1953-12-29,3,0,0,"1953",12,29
"121","GME00127786",1953-12-30,3.3,-2.9,0,"1953",12,30
"122","GME00127786",1953-12-31,0,-3.2,0,"1953",12,31
"123","GME00127786",1954-01-01,-1.2,-3.5,0,"1954",1,1
"124","GME00127786",1954-01-02,-1.8,-4.5,0,"1954",1,2
"125","GME00127786",1954-01-03,-3.4,-8.1,4,"1954",1,3
"126","GME00127786",1954-01-04,-3.2,-8.4,0,"1954",1,4
"127","GME00127786",1954-01-05,-2.9,-5.4,0,"1954",1,5
"128","GME00127786",1954-01-06,-4,-4.6,0.9,"1954",1,6
"129","GME00127786",1954-01-07,-2.7,-8.2,0.7,"1954",1,7
"130","GME00127786",1954-01-08,-4,-7.4,0.7,"1954",1,8
"131","GME00127786",1954-01-09,-2.8,-6.7,9.6,"1954",1,9
"132","GME00127786",1954-01-10,1.2,-4,0,"1954",1,10
"133","GME00127786",1954-01-11,3.1,0.7,11.9,"1954",1,11
"134","GME00127786",1954-01-12,4.2,1.4,0,"1954",1,12
"135","GME00127786",1954-01-13,4.4,0.2,3.8,"1954",1,13
"136","GME00127786",1954-01-14,5.7,1,10.4,"1954",1,14
"137","GME00127786",1954-01-15,11.8,0.6,14.7,"1954",1,15
"138","GME00127786",1954-01-16,12,6,0,"1954",1,16
"139","GME00127786",1954-01-17,10.1,4.1,2.6,"1954",1,17
"140","GME00127786",1954-01-18,7.1,-1.6,0,"1954",1,18
"141","GME00127786",1954-01-19,4.1,-2.4,0,"1954",1,19
"142","GME00127786",1954-01-20,8.8,-2.2,1.5,"1954",1,20
"143","GME00127786",1954-01-21,8.5,6.8,3,"1954",1,21
"144","GME00127786",1954-01-22,6.8,1,0,"1954",1,22
"145","GME00127786",1954-01-23,3.3,-2.2,0,"1954",1,23
"146","GME00127786",1954-01-24,-1.6,-5.8,0,"1954",1,24
"147","GME00127786",1954-01-25,-2.3,-8.4,0,"1954",1,25
"148","GME00127786",1954-01-26,-1.2,-5.7,0,"1954",1,26
"149","GME00127786",1954-01-27,-3.4,-9,0,"1954",1,27
"150","GME00127786",1954-01-28,-0.9,-7.1,1.2,"1954",1,28
"151","GME00127786",1954-01-29,0.5,-4.2,0,"1954",1,29
"152","GME00127786",1954-01-30,-4.2,-7.5,0,"1954",1,30
"153","GME00127786",1954-01-31,-5.8,-13,0.3,"1954",1,31
"154","GME00127786",1954-02-01,-8,-14.2,0,"1954",2,1
"155","GME00127786",1954-02-02,-8.3,-16.4,0,"1954",2,2
"156","GME00127786",1954-02-03,-7.3,-10.8,0,"1954",2,3
"157","GME00127786",1954-02-04,-5.8,-9.8,0,"1954",2,4
"158","GME00127786",1954-02-05,-1.3,-8.6,0,"1954",2,5
"159","GME00127786",1954-02-06,0.4,-10,0,"1954",2,6
"160","GME00127786",1954-02-07,0.3,-11.8,0.5,"1954",2,7
"161","GME00127786",1954-02-08,2.2,-8.5,3.1,"1954",2,8
"162","GME00127786",1954-02-09,1.2,-4.1,4.1,"1954",2,9
"163","GME00127786",1954-02-10,5.2,1,6.1,"1954",2,10
"164","GME00127786",1954-02-11,4.9,1.7,2.2,"1954",2,11
"165","GME00127786",1954-02-12,7.3,0.6,0,"1954",2,12
"166","GME00127786",1954-02-13,8.8,1.8,0,"1954",2,13
"167","GME00127786",1954-02-14,3.8,0,0,"1954",2,14
"168","GME00127786",1954-02-15,8.7,-1,0,"1954",2,15
"169","GME00127786",1954-02-16,3.6,0,0,"1954",2,16
"170","GME00127786",1954-02-17,1,-1.4,0,"1954",2,17
"171","GME00127786",1954-02-18,0.8,-2,0,"1954",2,18
"172","GME00127786",1954-02-19,2.4,-1.9,0,"1954",2,19
"173","GME00127786",1954-02-20,4.3,0,0,"1954",2,20
"174","GME00127786",1954-02-21,5.2,-1.4,0,"1954",2,21
"175","GME00127786",1954-02-22,9.2,-5,0,"1954",2,22
"176","GME00127786",1954-02-23,12.5,-2.5,0,"1954",2,23
"177","GME00127786",1954-02-24,12.2,-3,0,"1954",2,24
"178","GME00127786",1954-02-25,10.1,2.2,0,"1954",2,25
"179","GME00127786",1954-02-26,11.2,1.6,10.9,"1954",2,26
"180","GME00127786",1954-02-27,12.2,1,7.9,"1954",2,27
"181","GME00127786",1954-02-28,4.8,1.2,8,"1954",2,28
"182","GME00127786",1954-03-01,6.9,-0.5,2.2,"1954",3,1
"183","GME00127786",1954-03-02,12.3,0.2,0,"1954",3,2
"184","GME00127786",1954-03-03,13,2.4,0.9,"1954",3,3
"185","GME00127786",1954-03-04,10.3,3.2,4.9,"1954",3,4
"186","GME00127786",1954-03-05,6.4,0.4,7.9,"1954",3,5
"187","GME00127786",1954-03-06,6.9,2,0,"1954",3,6
"188","GME00127786",1954-03-07,10.6,-1.6,0,"1954",3,7
"189","GME00127786",1954-03-08,13.4,-0.4,0,"1954",3,8
"190","GME00127786",1954-03-09,15,-1,0,"1954",3,9
"191","GME00127786",1954-03-10,14.6,-1.2,0,"1954",3,10
"192","GME00127786",1954-03-11,13.4,-2.2,0,"1954",3,11
"193","GME00127786",1954-03-12,6,-0.6,0.2,"1954",3,12
"194","GME00127786",1954-03-13,11.8,2.3,0,"1954",3,13
"195","GME00127786",1954-03-14,11.4,1,0,"1954",3,14
"196","GME00127786",1954-03-15,16,-0.7,0,"1954",3,15
"197","GME00127786",1954-03-16,12.4,0.6,0,"1954",3,16
"198","GME00127786",1954-03-17,14.1,1.2,0,"1954",3,17
"199","GME00127786",1954-03-18,17.4,1.2,2.3,"1954",3,18
"200","GME00127786",1954-03-19,12.9,6.3,7.2,"1954",3,19
"201","GME00127786",1954-03-20,14,5.9,0,"1954",3,20
"202","GME00127786",1954-03-21,16.8,5.4,0,"1954",3,21
"203","GME00127786",1954-03-22,17.6,0.5,0,"1954",3,22
"204","GME00127786",1954-03-23,19.5,4.9,0.7,"1954",3,23
"205","GME00127786",1954-03-24,12.6,4.5,0,"1954",3,24
"206","GME00127786",1954-03-25,15.5,1.1,0,"1954",3,25
"207","GME00127786",1954-03-26,15.6,1.9,0,"1954",3,26
"208","GME00127786",1954-03-27,11.3,4.5,0,"1954",3,27
"209","GME00127786",1954-03-28,16.3,-2.2,0,"1954",3,28
"210","GME00127786",1954-03-29,14.1,0.2,0,"1954",3,29
"211","GME00127786",1954-03-30,14.8,0.4,0,"1954",3,30
"212","GME00127786",1954-03-31,12.1,7.2,1.5,"1954",3,31
"213","GME00127786",1954-04-01,12.8,1.3,17.8,"1954",4,1
"214","GME00127786",1954-04-02,12.2,0.8,11.9,"1954",4,2
"215","GME00127786",1954-04-03,14.6,10.9,0,"1954",4,3
"216","GME00127786",1954-04-04,18.6,8.2,0,"1954",4,4
"217","GME00127786",1954-04-05,12.3,4.8,19.2,"1954",4,5
"218","GME00127786",1954-04-06,4.8,1,7.7,"1954",4,6
"219","GME00127786",1954-04-07,6.1,3.1,0,"1954",4,7
"220","GME00127786",1954-04-08,7.5,4.1,0,"1954",4,8
"221","GME00127786",1954-04-09,9.1,4.2,0,"1954",4,9
"222","GME00127786",1954-04-10,8.5,4.6,0,"1954",4,10
"223","GME00127786",1954-04-11,12.9,2.5,0,"1954",4,11
"224","GME00127786",1954-04-12,15.3,-2.3,0,"1954",4,12
"225","GME00127786",1954-04-13,17.7,0.9,0,"1954",4,13
"226","GME00127786",1954-04-14,14.6,3.4,0,"1954",4,14
"227","GME00127786",1954-04-15,9.1,1,2.4,"1954",4,15
"228","GME00127786",1954-04-16,8.9,0.5,5.4,"1954",4,16
"229","GME00127786",1954-04-17,7.4,0,0.2,"1954",4,17
"230","GME00127786",1954-04-18,7.8,0.6,0.3,"1954",4,18
"231","GME00127786",1954-04-19,6.9,-1,1.9,"1954",4,19
"232","GME00127786",1954-04-20,7.7,-1.3,0,"1954",4,20
"233","GME00127786",1954-04-21,8,2.9,0,"1954",4,21
"234","GME00127786",1954-04-22,13.3,2.4,0,"1954",4,22
"235","GME00127786",1954-04-23,18.6,0.4,0,"1954",4,23
"236","GME00127786",1954-04-24,19.9,2.3,0,"1954",4,24
"237","GME00127786",1954-04-25,19.9,3.3,1.3,"1954",4,25
"238","GME00127786",1954-04-26,15.6,6,3.7,"1954",4,26
"239","GME00127786",1954-04-27,16,5.2,0,"1954",4,27
"240","GME00127786",1954-04-28,18.1,0.7,0,"1954",4,28
"241","GME00127786",1954-04-29,18.9,4.5,0,"1954",4,29
"242","GME00127786",1954-04-30,15.6,7.2,0,"1954",4,30
"243","GME00127786",1954-05-01,20.8,6.3,0,"1954",5,1
"244","GME00127786",1954-05-02,23.3,2.5,4.3,"1954",5,2
"245","GME00127786",1954-05-03,10.3,0.2,3.9,"1954",5,3
"246","GME00127786",1954-05-04,11.3,4.9,2.9,"1954",5,4
"247","GME00127786",1954-05-05,13.9,3.4,0,"1954",5,5
"248","GME00127786",1954-05-06,18.1,1.2,3.3,"1954",5,6
"249","GME00127786",1954-05-07,15.1,7.5,0,"1954",5,7
"250","GME00127786",1954-05-08,14.7,5.7,0,"1954",5,8
"251","GME00127786",1954-05-09,20.5,9.4,0,"1954",5,9
"252","GME00127786",1954-05-10,25.9,8.2,0,"1954",5,10
"253","GME00127786",1954-05-11,25.7,11.2,0,"1954",5,11
"254","GME00127786",1954-05-12,26.4,9.4,0,"1954",5,12
"255","GME00127786",1954-05-13,25.4,8.6,0,"1954",5,13
"256","GME00127786",1954-05-14,22.8,8.9,0,"1954",5,14
"257","GME00127786",1954-05-15,16.1,7.4,0,"1954",5,15
"258","GME00127786",1954-05-16,20.3,9.4,0,"1954",5,16
"259","GME00127786",1954-05-17,19.6,9.8,8.6,"1954",5,17
"260","GME00127786",1954-05-18,13.5,7.5,12.6,"1954",5,18
"261","GME00127786",1954-05-19,13.3,7.3,0,"1954",5,19
"262","GME00127786",1954-05-20,13.2,5.9,8.1,"1954",5,20
"263","GME00127786",1954-05-21,13.3,6.9,2.6,"1954",5,21
"264","GME00127786",1954-05-22,12.2,4.5,4.5,"1954",5,22
"265","GME00127786",1954-05-23,13.7,7.3,2.8,"1954",5,23
"266","GME00127786",1954-05-24,17.9,6.8,0,"1954",5,24
"267","GME00127786",1954-05-25,23.6,5.3,0,"1954",5,25
"268","GME00127786",1954-05-26,26.5,8.4,0,"1954",5,26
"269","GME00127786",1954-05-27,28,9.5,0,"1954",5,27
"270","GME00127786",1954-05-28,27.8,11.3,2.6,"1954",5,28
"271","GME00127786",1954-05-29,18.4,13.4,2.6,"1954",5,29
"272","GME00127786",1954-05-30,21.5,9.5,0.1,"1954",5,30
"273","GME00127786",1954-05-31,21.1,10.3,3.5,"1954",5,31
"274","GME00127786",1954-06-01,20.8,11,0,"1954",6,1
"275","GME00127786",1954-06-02,21,8.9,0,"1954",6,2
"276","GME00127786",1954-06-03,23.9,8.2,0.6,"1954",6,3
"277","GME00127786",1954-06-04,17.3,12.9,8.2,"1954",6,4
"278","GME00127786",1954-06-05,17.2,12,0.4,"1954",6,5
"279","GME00127786",1954-06-06,16.6,9.4,4.2,"1954",6,6
"280","GME00127786",1954-06-07,21.5,10,0,"1954",6,7
"281","GME00127786",1954-06-08,27.5,10.9,0,"1954",6,8
"282","GME00127786",1954-06-09,20.6,13.3,7.3,"1954",6,9
"283","GME00127786",1954-06-10,18.9,12.1,3,"1954",6,10
"284","GME00127786",1954-06-11,18.9,11.1,1.8,"1954",6,11
"285","GME00127786",1954-06-12,21.5,12.1,0.3,"1954",6,12
"286","GME00127786",1954-06-13,17.8,13.7,3.2,"1954",6,13
"287","GME00127786",1954-06-14,20.6,11.1,0,"1954",6,14
"288","GME00127786",1954-06-15,21.1,11.1,0,"1954",6,15
"289","GME00127786",1954-06-16,17.4,13.2,0,"1954",6,16
"290","GME00127786",1954-06-17,23.5,12,0,"1954",6,17
"291","GME00127786",1954-06-18,27.5,10.3,0,"1954",6,18
"292","GME00127786",1954-06-19,32.2,11.2,0,"1954",6,19
"293","GME00127786",1954-06-20,34.3,12.2,0,"1954",6,20
"294","GME00127786",1954-06-21,31.8,15,17.5,"1954",6,21
"295","GME00127786",1954-06-22,28,17.3,0,"1954",6,22
"296","GME00127786",1954-06-23,26,17.4,0,"1954",6,23
"297","GME00127786",1954-06-24,27.2,13.6,0,"1954",6,24
"298","GME00127786",1954-06-25,27.1,14.1,0,"1954",6,25
"299","GME00127786",1954-06-26,27.5,13.7,0,"1954",6,26
"300","GME00127786",1954-06-27,25,13.2,1.3,"1954",6,27
"301","GME00127786",1954-06-28,19.9,12.2,0,"1954",6,28
"302","GME00127786",1954-06-29,20,9.5,0,"1954",6,29
"303","GME00127786",1954-06-30,21.8,7.4,28.3,"1954",6,30
"304","GME00127786",1954-07-01,14.8,12.9,14.4,"1954",7,1
"305","GME00127786",1954-07-02,16.4,11.5,3.7,"1954",7,2
"306","GME00127786",1954-07-03,21.8,11.7,0,"1954",7,3
"307","GME00127786",1954-07-04,21.3,9.3,13.7,"1954",7,4
"308","GME00127786",1954-07-05,18.9,8.1,0,"1954",7,5
"309","GME00127786",1954-07-06,20.1,10.7,6.7,"1954",7,6
"310","GME00127786",1954-07-07,10.9,9.8,2.6,"1954",7,7
"311","GME00127786",1954-07-08,19.2,7.4,0,"1954",7,8
"312","GME00127786",1954-07-09,19.3,7.1,2.2,"1954",7,9
"313","GME00127786",1954-07-10,19.4,10.1,16.9,"1954",7,10
"314","GME00127786",1954-07-11,22.4,10,0.5,"1954",7,11
"315","GME00127786",1954-07-12,26.5,9.9,0,"1954",7,12
"316","GME00127786",1954-07-13,19.9,14.6,0,"1954",7,13
"317","GME00127786",1954-07-14,20.4,11,5.5,"1954",7,14
"318","GME00127786",1954-07-15,22.5,16.3,0.3,"1954",7,15
"319","GME00127786",1954-07-16,19.4,11.9,0,"1954",7,16
"320","GME00127786",1954-07-17,23.3,9.9,1,"1954",7,17
"321","GME00127786",1954-07-18,23.4,9.2,1.7,"1954",7,18
"322","GME00127786",1954-07-19,19.6,7.1,0.8,"1954",7,19
"323","GME00127786",1954-07-20,24.1,12.6,0,"1954",7,20
"324","GME00127786",1954-07-21,28,9,0,"1954",7,21
"325","GME00127786",1954-07-22,27.9,10.4,0,"1954",7,22
"326","GME00127786",1954-07-23,25.5,10.3,0,"1954",7,23
"327","GME00127786",1954-07-24,26.7,11.5,0,"1954",7,24
"328","GME00127786",1954-07-25,31.2,12.1,0,"1954",7,25
"329","GME00127786",1954-07-26,26.4,15.9,0.3,"1954",7,26
"330","GME00127786",1954-07-27,28.3,19.5,0,"1954",7,27
"331","GME00127786",1954-07-28,20.6,16.3,0,"1954",7,28
"332","GME00127786",1954-07-29,20.5,14.2,0.3,"1954",7,29
"333","GME00127786",1954-07-30,20.6,12.6,3.9,"1954",7,30
"334","GME00127786",1954-07-31,21.3,10.2,0.3,"1954",7,31
"335","GME00127786",1954-08-01,25.6,10.2,0,"1954",8,1
"336","GME00127786",1954-08-02,29.2,12,0,"1954",8,2
"337","GME00127786",1954-08-03,33.1,15.3,0,"1954",8,3
"338","GME00127786",1954-08-04,30.2,17.1,3.2,"1954",8,4
"339","GME00127786",1954-08-05,30.9,13.3,0,"1954",8,5
"340","GME00127786",1954-08-06,32.9,14.3,6.7,"1954",8,6
"341","GME00127786",1954-08-07,23.8,14.2,0,"1954",8,7
"342","GME00127786",1954-08-08,22.6,12.2,0.9,"1954",8,8
"343","GME00127786",1954-08-09,18.1,15.7,19.9,"1954",8,9
"344","GME00127786",1954-08-10,19.2,12.6,0.7,"1954",8,10
"345","GME00127786",1954-08-11,19.6,12.3,0.5,"1954",8,11
"346","GME00127786",1954-08-12,21,9.1,0,"1954",8,12
"347","GME00127786",1954-08-13,25.9,12.4,4.7,"1954",8,13
"348","GME00127786",1954-08-14,19.4,15.3,25.2,"1954",8,14
"349","GME00127786",1954-08-15,17.7,12.3,0,"1954",8,15
"350","GME00127786",1954-08-16,17.5,10.1,2,"1954",8,16
"351","GME00127786",1954-08-17,22.4,8.5,0,"1954",8,17
"352","GME00127786",1954-08-18,25.6,11.1,3.2,"1954",8,18
"353","GME00127786",1954-08-19,22.3,15.7,0,"1954",8,19
"354","GME00127786",1954-08-20,22.4,14.4,23.1,"1954",8,20
"355","GME00127786",1954-08-21,16,14.1,37.9,"1954",8,21
"356","GME00127786",1954-08-22,13.5,11.9,2.1,"1954",8,22
"357","GME00127786",1954-08-23,16.5,11,1.9,"1954",8,23
"358","GME00127786",1954-08-24,17.6,10,7.3,"1954",8,24
"359","GME00127786",1954-08-25,15.7,10.2,5.2,"1954",8,25
"360","GME00127786",1954-08-26,17,11.8,6,"1954",8,26
"361","GME00127786",1954-08-27,20.9,13.3,0.1,"1954",8,27
"362","GME00127786",1954-08-28,23.4,10.6,0,"1954",8,28
"363","GME00127786",1954-08-29,24.8,6.7,0,"1954",8,29
"364","GME00127786",1954-08-30,25,10.9,0,"1954",8,30
"365","GME00127786",1954-08-31,29.6,10.6,0,"1954",8,31
"366","GME00127786",1954-09-01,29.3,12.1,0,"1954",9,1
"367","GME00127786",1954-09-02,29.2,12,15.4,"1954",9,2
"368","GME00127786",1954-09-03,26.6,14.3,0,"1954",9,3
"369","GME00127786",1954-09-04,28.4,15.3,0,"1954",9,4
"370","GME00127786",1954-09-05,26.8,15.7,7.5,"1954",9,5
"371","GME00127786",1954-09-06,25.4,13.4,1.4,"1954",9,6
"372","GME00127786",1954-09-07,25.8,15.8,0.6,"1954",9,7
"373","GME00127786",1954-09-08,22.6,14.6,0,"1954",9,8
"374","GME00127786",1954-09-09,22.9,14.6,0,"1954",9,9
"375","GME00127786",1954-09-10,25.8,11.8,0,"1954",9,10
"376","GME00127786",1954-09-11,26.8,15.7,16.2,"1954",9,11
"377","GME00127786",1954-09-12,19.8,13,6.8,"1954",9,12
"378","GME00127786",1954-09-13,20.6,10.2,3.8,"1954",9,13
"379","GME00127786",1954-09-14,19.1,12.7,17,"1954",9,14
"380","GME00127786",1954-09-15,18.7,9.4,0,"1954",9,15
"381","GME00127786",1954-09-16,21.6,8.6,2.3,"1954",9,16
"382","GME00127786",1954-09-17,18.6,13,0.5,"1954",9,17
"383","GME00127786",1954-09-18,20.5,13,0,"1954",9,18
"384","GME00127786",1954-09-19,26.6,13.6,3.6,"1954",9,19
"385","GME00127786",1954-09-20,21.8,13.6,0,"1954",9,20
"386","GME00127786",1954-09-21,13.6,10,1.8,"1954",9,21
"387","GME00127786",1954-09-22,16.6,7,0,"1954",9,22
"388","GME00127786",1954-09-23,18.1,7,0,"1954",9,23
"389","GME00127786",1954-09-24,20.1,5.7,0,"1954",9,24
"390","GME00127786",1954-09-25,15.6,10.8,8.8,"1954",9,25
"391","GME00127786",1954-09-26,17.6,11.2,7.6,"1954",9,26
"392","GME00127786",1954-09-27,19.1,11.8,11.2,"1954",9,27
"393","GME00127786",1954-09-28,17.8,10,10.4,"1954",9,28
"394","GME00127786",1954-09-29,13.1,6,4.8,"1954",9,29
"395","GME00127786",1954-09-30,12.4,2.2,10.9,"1954",9,30
"396","GME00127786",1954-10-01,13.1,7.3,3.5,"1954",10,1
"397","GME00127786",1954-10-02,19.8,10.7,0,"1954",10,2
"398","GME00127786",1954-10-03,15.8,8.3,0,"1954",10,3
"399","GME00127786",1954-10-04,17.9,7.5,0,"1954",10,4
"400","GME00127786",1954-10-05,17,4.6,0,"1954",10,5
"401","GME00127786",1954-10-06,16.8,10.2,9.6,"1954",10,6
"402","GME00127786",1954-10-07,13.6,6.9,6.3,"1954",10,7
"403","GME00127786",1954-10-08,10.1,5.7,0,"1954",10,8
"404","GME00127786",1954-10-09,13.3,4.5,0,"1954",10,9
"405","GME00127786",1954-10-10,10.6,1.1,0,"1954",10,10
