"id","date","year","month","day","tmin","tmax"
"JA000047759","2023-02-01",2023,2,1,-1,10.4
"JA000047759","2023-02-02",2023,2,2,-0.5,7.4
"JA000047759","2023-02-03",2023,2,3,-4,6.9
"JA000047759","2023-02-04",2023,2,4,-0.3,11.8
"JA000047759","2023-02-05",2023,2,5,0.2,11.3
"JA000047759","2023-02-06",2023,2,6,0.6,11.3
"JA000047759","2023-02-07",2023,2,7,3.7,14.8
"JA000047759","2023-02-08",2023,2,8,-1,11
"JA000047759","2023-02-09",2023,2,9,2.7,8.9
"JA000047759","2023-02-10",2023,2,10,3.3,8.3
"JA000047759","2023-02-11",2023,2,11,5.5,13.9
"JA000047759","2023-02-12",2023,2,12,3.7,18.3
"JA000047759","2023-02-13",2023,2,13,-0.5,11
"JA000047759","2023-02-14",2023,2,14,2.7,7.5
"JA000047759","2023-02-15",2023,2,15,-1.3,5.3
"JA000047759","2023-02-16",2023,2,16,-1.4,5
"JA000047759","2023-02-17",2023,2,17,-1.4,5.7
"JA000047759","2023-02-18",2023,2,18,-1.6,7.3
"JA000047759","2023-02-19",2023,2,19,-1.4,5.2
"JA000047759","2023-02-20",2023,2,20,0.1,9.6
"JA000047759","2023-02-21",2023,2,21,-1.4,7.2
"JA000047759","2023-02-22",2023,2,22,-1.4,7.5
"JA000047759","2023-02-23",2023,2,23,0.7,6.9
"JA000047759","2023-02-24",2023,2,24,-0.4,7.3
"JA000047759","2023-02-25",2023,2,25,-0.5,5.2
"JA000047759","2023-02-26",2023,2,26,-0.4,5.5
"JA000047759","2023-02-27",2023,2,27,2.7,7.5
"JA000047759","2023-02-28",2023,2,28,-1.3,3.2
"JA000047759","2023-03-01",2023,3,1,8,17
"JA000047759","2023-03-02",2023,3,2,10,15
"JA000047759","2023-03-03",2023,3,3,4,14
"JA000047759","2023-03-04",2023,3,4,1,13
"JA000047759","2023-03-05",2023,3,5,6,15
"JA000047759","2023-03-06",2023,3,6,8,18
"JA000047759","2023-03-07",2023,3,7,9,18
"JA000047759","2023-03-08",2023,3,8,0,10
"JA000047759","2023-03-09",2023,3,9,4,13
"JA000047759","2023-03-10",2023,3,10,5,14
"JA000047759","2023-03-11",2023,3,11,2,14
"JA000047759","2023-03-12",2023,3,12,0,11
"JA000047759","2023-03-13",2023,3,13,2,13
"JA000047759","2023-03-14",2023,3,14,6,15
"JA000047759","2023-03-15",2023,3,15,2,14
"JA000047759","2023-03-16",2023,3,16,1,15
"JA000047759","2023-03-17",2023,3,17,1,10
"JA000047759","2023-03-18",2023,3,18,4,12
"JA000047759","2023-03-19",2023,3,19,2,11
"JA000047759","2023-03-20",2023,3,20,3,12
"JA000047759","2023-03-21",2023,3,21,2,15
"JA000047759","2023-03-22",2023,3,22,2,15
"JA000047759","2023-03-23",2023,3,23,8,17
"JA000047759","2023-03-24",2023,3,24,7,18
"JA000047759","2023-03-25",2023,3,25,3,17
"JA000047759","2023-03-26",2023,3,26,3,17
"JA000047759","2023-03-27",2023,3,27,3,14
"JA000047759","2023-03-28",2023,3,28,7,14
"JA000047759","2023-03-29",2023,3,29,8,15
"JA000047759","2023-03-30",2023,3,30,4,15
"JA000047759","2023-03-31",2023,3,31,4,16
"JA000047759","2023-04-01",2023,4,1,4,15
"JA000047759","2023-04-02",2023,4,2,8,15
"JA000047759","2023-04-03",2023,4,3,9,16
"JA000047759","2023-04-04",2023,4,4,9,18
"JA000047759","2023-04-05",2023,4,5,5,20
"JA000047759","2023-04-06",2023,4,6,5,17
"JA000047759","2023-04-07",2023,4,7,5,17
"JA000047759","2023-04-08",2023,4,8,6,17
"JA000047759","2023-04-09",2023,4,9,9,17
"JA000047759","2023-04-10",2023,4,10,9,19
"JA000047759","2023-04-11",2023,4,11,8,21
"JA000047759","2023-04-12",2023,4,12,11,21
"JA000047759","2023-04-13",2023,4,13,11,21
"JA000047759","2023-04-14",2023,4,14,11,18
"JA000047759","2023-04-15",2023,4,15,12,19
"JA000047759","2023-04-16",2023,4,16,8,21
"JA000047759","2023-04-17",2023,4,17,6,20
"JA000047759","2023-04-18",2023,4,18,7,19
"JA000047759","2023-04-19",2023,4,19,9,20
"JA000047759","2023-04-20",2023,4,20,12,21
"JA000047759","2023-04-21",2023,4,21,9,22
"JA000047759","2023-04-22",2023,4,22,9,20
"JA000047759","2023-04-23",2023,4,23,11,21
"JA000047759","2023-04-24",2023,4,24,10,20
"JA000047759","2023-04-25",2023,4,25,11,21
"JA000047759","2023-04-26",2023,4,26,9,22
"JA000047759","2023-04-27",2023,4,27,9,21
"JA000047759","2023-04-28",2023,4,28,11,21
"JA000047759","2023-04-29",2023,4,29,12,24
"JA000047759","2023-04-30",2023,4,30,11,21
