id,date,year,month,day,tmin,tmax
JA000047759,2022-05-25,2022,5,25,19.2,29.5
JA000047759,2022-05-26,2022,5,26,23.8,28.4
JA000047759,2022-05-27,2022,5,27,21.9,28.7
JA000047759,2022-05-28,2022,5,28,15.8,29.2
JA000047759,2022-05-29,2022,5,29,17.3,33.5
JA000047759,2022-05-30,2022,5,30,22.3,30.6
JA000047759,2022-05-31,2022,5,31,18.3,27.9
JA000047759,2022-06-01,2022,6,1,14.2,27.4
JA000047759,2022-06-02,2022,6,2,15.8,30.9
JA000047759,2022-06-03,2022,6,3,15.6,30.6
JA000047759,2022-06-04,2022,6,4,17.2,29
JA000047759,2022-06-05,2022,6,5,17.1,27.4
JA000047759,2022-06-06,2022,6,6,17.3,21.4
JA000047759,2022-06-07,2022,6,7,15.2,22.6
JA000047759,2022-06-08,2022,6,8,13.9,25.1
JA000047759,2022-06-09,2022,6,9,15.3,30.4
JA000047759,2022-06-10,2022,6,10,20.6,30
JA000047759,2022-06-11,2022,6,11,10.4,25.2
JA000047759,2022-06-12,2022,6,12,13.8,25.5
JA000047759,2022-06-13,2022,6,13,16.6,27.6
JA000047759,2022-06-14,2022,6,14,7.5,21
JA000047759,2022-06-15,2022,6,15,17,24.9
JA000047759,2022-06-16,2022,6,16,19,27.7
JA000047759,2022-06-17,2022,6,17,20.9,31.7
JA000047759,2022-06-18,2022,6,18,22.4,28.2
JA000047759,2022-06-19,2022,6,19,22.4,31.4
JA000047759,2022-06-20,2022,6,20,22.8,31.7
JA000047759,2022-06-21,2022,6,21,15.3,25.4
JA000047759,2022-06-22,2022,6,22,22.2,31.8
JA000047759,2022-06-23,2022,6,23,23.9,33.3
JA000047759,2022-06-24,2022,6,24,26.2,34.2
JA000047759,2022-06-25,2022,6,25,25.1,33
JA000047759,2022-06-26,2022,6,26,23.8,32.9
JA000047759,2022-06-27,2022,6,27,24.9,34.1
JA000047759,2022-06-28,2022,6,28,25.3,35.2
JA000047759,2022-06-29,2022,6,29,24.8,35.6
JA000047759,2022-06-30,2022,6,30,25.2,37.2
JA000047759,2022-07-01,2022,7,1,25.5,38.3
JA000047759,2022-07-02,2022,7,2,25.6,38.6
JA000047759,2022-07-03,2022,7,3,17.2,27.2
JA000047759,2022-07-04,2022,7,4,17.4,27.8
JA000047759,2022-07-05,2022,7,5,17,30.8
JA000047759,2022-07-06,2022,7,6,23,34
JA000047759,2022-07-07,2022,7,7,23.7,34.7
JA000047759,2022-07-08,2022,7,8,23.8,32.2
JA000047759,2022-07-09,2022,7,9,23.3,34.2
JA000047759,2022-07-10,2022,7,10,24.1,31.1
JA000047759,2022-07-11,2022,7,11,23.3,33.6
JA000047759,2022-07-12,2022,7,12,22.4,30.2
JA000047759,2022-07-13,2022,7,13,22.5,30.8
JA000047759,2022-07-14,2022,7,14,23.9,27.7
JA000047759,2022-07-15,2022,7,15,24.1,32.6
JA000047759,2022-07-16,2022,7,16,24.2,29.7
JA000047759,2022-07-17,2022,7,17,24.4,32.6
JA000047759,2022-07-18,2022,7,18,24.4,32.9
JA000047759,2022-07-19,2022,7,19,23.2,27.6
JA000047759,2022-07-20,2022,7,20,23,34.7
JA000047759,2022-07-21,2022,7,21,23.9,32.2
JA000047759,2022-07-22,2022,7,22,25.4,32.5
JA000047759,2022-07-23,2022,7,23,22.2,30.2
JA000047759,2022-07-24,2022,7,24,21.3,34.7
JA000047759,2022-07-25,2022,7,25,25.7,35.9
JA000047759,2022-07-26,2022,7,26,26.4,36.8
JA000047759,2022-07-27,2022,7,27,25.4,35.7
JA000047759,2022-07-28,2022,7,28,26.4,35.3
JA000047759,2022-07-29,2022,7,29,27.2,35.4
JA000047759,2022-07-30,2022,7,30,23.6,34.8
JA000047759,2022-07-31,2022,7,31,26.6,37.4
JA000047759,2022-08-01,2022,8,1,27.3,37.2
JA000047759,2022-08-02,2022,8,2,25.1,37.7
JA000047759,2022-08-03,2022,8,3,26.9,37.5
JA000047759,2022-08-04,2022,8,4,24.6,35.3
JA000047759,2022-08-05,2022,8,5,25.3,33
JA000047759,2022-08-06,2022,8,6,25.1,33.1
JA000047759,2022-08-07,2022,8,7,24.8,34.3
JA000047759,2022-08-08,2022,8,8,26.3,36.3
JA000047759,2022-08-09,2022,8,9,26.9,37.2
JA000047759,2022-08-10,2022,8,10,21.6,36.9
JA000047759,2022-08-11,2022,8,11,27.4,37.4
JA000047759,2022-08-12,2022,8,12,24.8,35.4
JA000047759,2022-08-13,2022,8,13,23.9,34.2
JA000047759,2022-08-14,2022,8,14,20.8,31.8
JA000047759,2022-08-15,2022,8,15,26.4,36.3
JA000047759,2022-08-16,2022,8,16,23.2,36
JA000047759,2022-08-17,2022,8,17,25,28.2
JA000047759,2022-08-18,2022,8,18,24.3,32.2
JA000047759,2022-08-19,2022,8,19,22.2,33.2
JA000047759,2022-08-20,2022,8,20,21,32
JA000047759,2022-08-21,2022,8,21,12.6,19.6
JA000047759,2022-08-22,2022,8,22,21.5,29.4
JA000047759,2022-08-23,2022,8,23,26.3,34
JA000047759,2022-08-24,2022,8,24,22.3,32.4
JA000047759,2022-08-25,2022,8,25,25.4,32.6
JA000047759,2022-08-26,2022,8,26,24.3,32.4
JA000047759,2022-08-27,2022,8,27,22.7,32.2
JA000047759,2022-08-28,2022,8,28,20.8,30
JA000047759,2022-08-29,2022,8,29,20,33
JA000047759,2022-08-30,2022,8,30,24.7,31.3
JA000047759,2022-08-31,2022,8,31,24.8,36.1
JA000047759,2022-09-01,2022,9,1,23,29.4
JA000047759,2022-09-02,2022,9,2,22.9,31.8
JA000047759,2022-09-03,2022,9,3,25.4,32.9
JA000047759,2022-09-04,2022,9,4,23.9,34.3
JA000047759,2022-09-05,2022,9,5,24.7,33.6
JA000047759,2022-09-06,2022,9,6,24.4,35
JA000047759,2022-09-07,2022,9,7,22.7,30.4
JA000047759,2022-09-08,2022,9,8,18.7,28.8
JA000047759,2022-09-09,2022,9,9,22.8,28.7
JA000047759,2022-09-10,2022,9,10,23.5,32.4
JA000047759,2022-09-11,2022,9,11,23.6,34.7
JA000047759,2022-09-12,2022,9,12,23.9,34.5
JA000047759,2022-09-13,2022,9,13,24.6,34.9
JA000047759,2022-09-14,2022,9,14,24.8,34
JA000047759,2022-09-15,2022,9,15,22.4,33.6
JA000047759,2022-09-16,2022,9,16,24.6,32.3
JA000047759,2022-09-17,2022,9,17,21,30.3
JA000047759,2022-09-18,2022,9,18,24.8,31.5
JA000047759,2022-09-19,2022,9,19,25.4,31.6
JA000047759,2022-09-20,2022,9,20,20.4,23.4
JA000047759,2022-09-21,2022,9,21,18.5,24.4
JA000047759,2022-09-22,2022,9,22,18.8,26.4
JA000047759,2022-09-23,2022,9,23,13.3,24.9
JA000047759,2022-09-24,2022,9,24,18,28.9
JA000047759,2022-09-25,2022,9,25,16.7,29.1
JA000047759,2022-09-26,2022,9,26,19.1,32
JA000047759,2022-09-27,2022,9,27,17.5,29.5
JA000047759,2022-09-28,2022,9,28,18,27.7
JA000047759,2022-09-29,2022,9,29,22.3,26.9
JA000047759,2022-09-30,2022,9,30,17.7,29.5
JA000047759,2022-10-01,2022,10,1,18.1,30.9
JA000047759,2022-10-02,2022,10,2,22.1,31.2
JA000047759,2022-10-03,2022,10,3,20.3,30.4
JA000047759,2022-10-04,2022,10,4,19.7,30.2
JA000047759,2022-10-05,2022,10,5,9.4,22.1
JA000047759,2022-10-06,2022,10,6,11.2,21.7
JA000047759,2022-10-07,2022,10,7,15.2,21.2
JA000047759,2022-10-08,2022,10,8,7.4,21.4
JA000047759,2022-10-09,2022,10,9,12.9,19.4
JA000047759,2022-10-10,2022,10,10,10.6,22.2
JA000047759,2022-10-11,2022,10,11,12.5,22.7
JA000047759,2022-10-12,2022,10,12,14.4,20
JA000047759,2022-10-13,2022,10,13,15.1,25
JA000047759,2022-10-14,2022,10,14,11.4,27.2
JA000047759,2022-10-15,2022,10,15,15.3,27.1
JA000047759,2022-10-16,2022,10,16,16,27.8
JA000047759,2022-10-17,2022,10,17,13,21.1
JA000047759,2022-10-18,2022,10,18,8.1,21.3
JA000047759,2022-10-19,2022,10,19,11.4,22.1
JA000047759,2022-10-20,2022,10,20,10.4,22.7
JA000047759,2022-10-21,2022,10,21,13.5,23.4
JA000047759,2022-10-22,2022,10,22,15.9,25
JA000047759,2022-10-23,2022,10,23,19.8,24.7
JA000047759,2022-10-24,2022,10,24,11,20.2
JA000047759,2022-10-25,2022,10,25,9.2,19.7
JA000047759,2022-10-26,2022,10,26,9,21.4
JA000047759,2022-10-27,2022,10,27,9.3,19.3
JA000047759,2022-10-28,2022,10,28,9.5,22.4
JA000047759,2022-10-29,2022,10,29,9.3,19.3
JA000047759,2022-10-30,2022,10,30,6,19.9
JA000047759,2022-10-31,2022,10,31,8.9,20.5
JA000047759,2022-11-01,2022,11,1,4.6,15.9
JA000047759,2022-11-02,2022,11,2,15.5,24
JA000047759,2022-11-03,2022,11,3,11.3,23.2
JA000047759,2022-11-04,2022,11,4,12,22.2
JA000047759,2022-11-05,2022,11,5,15.9,18.4
JA000047759,2022-11-06,2022,11,6,4,19.6
JA000047759,2022-11-07,2022,11,7,7.6,20.1
JA000047759,2022-11-08,2022,11,8,11.2,20.9
JA000047759,2022-11-09,2022,11,9,8.9,19.9
JA000047759,2022-11-10,2022,11,10,8.6,21.7
JA000047759,2022-11-11,2022,11,11,10.5,21.9
JA000047759,2022-11-12,2022,11,12,10.9,23.7
JA000047759,2022-11-13,2022,11,13,4.7,18.1
JA000047759,2022-11-14,2022,11,14,6.5,16.3
JA000047759,2022-11-15,2022,11,15,8.1,19.3
JA000047759,2022-11-16,2022,11,16,6.3,17.6
JA000047759,2022-11-17,2022,11,17,-0.8,16.6
JA000047759,2022-11-18,2022,11,18,6.7,18.5
JA000047759,2022-11-19,2022,11,19,7.8,18.5
JA000047759,2022-11-20,2022,11,20,10.4,17.6
JA000047759,2022-11-21,2022,11,21,7.5,19.8
JA000047759,2022-11-22,2022,11,22,10,18.4
JA000047759,2022-11-23,2022,11,23,2.6,15.6
JA000047759,2022-11-24,2022,11,24,10.5,18.2
JA000047759,2022-11-25,2022,11,25,7.9,17.8
JA000047759,2022-11-26,2022,11,26,10.1,17.2
JA000047759,2022-11-27,2022,11,27,8.4,18.2
JA000047759,2022-11-28,2022,11,28,8.8,20.8
JA000047759,2022-11-29,2022,11,29,13.4,19.5
JA000047759,2022-11-30,2022,11,30,9.7,17.2
JA000047759,2022-12-01,2022,12,1,5.2,11.4
JA000047759,2022-12-02,2022,12,2,-1.4,10.9
JA000047759,2022-12-03,2022,12,3,1.6,12.3
JA000047759,2022-12-04,2022,12,4,4.9,13.1
JA000047759,2022-12-05,2022,12,5,7.9,13.4
JA000047759,2022-12-06,2022,12,6,0.7,13.8
JA000047759,2022-12-07,2022,12,7,4.2,11.9
JA000047759,2022-12-08,2022,12,8,4.1,15.6
JA000047759,2022-12-09,2022,12,9,4.2,14.6
JA000047759,2022-12-10,2022,12,10,4.7,16.1
JA000047759,2022-12-11,2022,12,11,4.9,14.8
JA000047759,2022-12-12,2022,12,12,5.5,13.1
JA000047759,2022-12-13,2022,12,13,7.4,15
JA000047759,2022-12-14,2022,12,14,-0.3,9.2
JA000047759,2022-12-15,2022,12,15,0.1,8.8
JA000047759,2022-12-16,2022,12,16,8.1,9.9
JA000047759,2022-12-17,2022,12,17,4.3,6.5
JA000047759,2022-12-18,2022,12,18,-0.7,5.5
JA000047759,2022-12-19,2022,12,19,-1.6,6.5
JA000047759,2022-12-20,2022,12,20,-1,9.7
JA000047759,2022-12-21,2022,12,21,0.2,9.9
JA000047759,2022-12-22,2022,12,22,4.2,10.4
JA000047759,2022-12-23,2022,12,23,-0.4,4.5
JA000047759,2022-12-24,2022,12,24,-0.5,6.8
JA000047759,2022-12-25,2022,12,25,2.3,9.6
JA000047759,2022-12-26,2022,12,26,-3.4,8.3
JA000047759,2022-12-27,2022,12,27,4.9,10
JA000047759,2022-12-28,2022,12,28,0.6,12.1
JA000047759,2022-12-29,2022,12,29,1.7,9.2
JA000047759,2022-12-30,2022,12,30,-2.1,10.2
JA000047759,2022-12-31,2022,12,31,0.9,11.6
JA000047759,2023-01-01,2023,1,1,2.4,11.5
JA000047759,2023-01-02,2023,1,2,-2.1,8.7
JA000047759,2023-01-03,2023,1,3,0.7,9.8
JA000047759,2023-01-04,2023,1,4,-0.1,8.2
JA000047759,2023-01-05,2023,1,5,2.2,9.2
JA000047759,2023-01-06,2023,1,6,0,10
JA000047759,2023-01-07,2023,1,7,1.1,9.6
JA000047759,2023-01-08,2023,1,8,1.1,12.9
JA000047759,2023-01-09,2023,1,9,1.5,12.4
JA000047759,2023-01-10,2023,1,10,-0.7,8.4
JA000047759,2023-01-11,2023,1,11,-0.5,10.5
JA000047759,2023-01-12,2023,1,12,0.4,14.2
JA000047759,2023-01-13,2023,1,13,3.7,14.6
JA000047759,2023-01-14,2023,1,14,10.3,14.8
JA000047759,2023-01-15,2023,1,15,-4,13.3
JA000047759,2023-01-16,2023,1,16,2.7,10.9
JA000047759,2023-01-17,2023,1,17,-3.7,9
JA000047759,2023-01-18,2023,1,18,1.9,10.8
JA000047759,2023-01-19,2023,1,19,1.8,11
JA000047759,2023-01-20,2023,1,20,0.8,12.2
JA000047759,2023-01-21,2023,1,21,1.3,7.3
JA000047759,2023-01-22,2023,1,22,-0.6,8.5
JA000047759,2023-01-23,2023,1,23,3.6,9.6
JA000047759,2023-01-24,2023,1,24,3.8,9.3
JA000047759,2023-01-25,2023,1,25,-7,1.3
JA000047759,2023-01-26,2023,1,26,-4,5.7
JA000047759,2023-01-27,2023,1,27,-3.8,3.2
JA000047759,2023-01-28,2023,1,28,-0.9,5.2
JA000047759,2023-01-29,2023,1,29,-2,7.3
JA000047759,2023-01-30,2023,1,30,-1.4,7.3
JA000047759,2023-01-31,2023,1,31,-0.7,7.2
JA000047759,2023-02-01,2023,2,1,-1,10
JA000047759,2023-02-02,2023,2,2,4,7
JA000047759,2023-02-03,2023,2,3,2,7
JA000047759,2023-02-04,2023,2,4,0,12
JA000047759,2023-02-05,2023,2,5,2,11
JA000047759,2023-02-06,2023,2,6,1,11
JA000047759,2023-02-07,2023,2,7,6,15
JA000047759,2023-02-08,2023,2,8,4,11
JA000047759,2023-02-09,2023,2,9,3,9
JA000047759,2023-02-10,2023,2,10,3,8
JA000047759,2023-02-11,2023,2,11,6,14
JA000047759,2023-02-12,2023,2,12,4,18
JA000047759,2023-02-13,2023,2,13,8,12
JA000047759,2023-02-14,2023,2,14,2,8
JA000047759,2023-02-15,2023,2,15,-1,5
JA000047759,2023-02-16,2023,2,16,1,5
JA000047759,2023-02-17,2023,2,17,-1,13
JA000047759,2023-02-18,2023,2,18,4,10
JA000047759,2023-02-19,2023,2,19,9,15
JA000047759,2023-02-20,2023,2,20,4,11
JA000047759,2023-02-21,2023,2,21,1,6
JA000047759,2023-02-22,2023,2,22,1,10
JA000047759,2023-02-23,2023,2,23,3,12
JA000047759,2023-02-24,2023,2,24,6,8
JA000047759,2023-02-25,2023,2,25,3,8
JA000047759,2023-02-26,2023,2,26,1,7
JA000047759,2023-02-27,2023,2,27,1,16
JA000047759,2023-02-28,2023,2,28,2,17
JA000047759,2023-03-01,2023,3,1,5,19
JA000047759,2023-03-02,2023,3,2,4,15
JA000047759,2023-03-03,2023,3,3,3,12
JA000047759,2023-03-04,2023,3,4,2,15
JA000047759,2023-03-05,2023,3,5,4,15
JA000047759,2023-03-06,2023,3,6,3,18
JA000047759,2023-03-07,2023,3,7,4,19
JA000047759,2023-03-08,2023,3,8,5,21
JA000047759,2023-03-09,2023,3,9,8,21
JA000047759,2023-03-10,2023,3,10,13,23
JA000047759,2023-03-11,2023,3,11,7,25
JA000047759,2023-03-12,2023,3,12,10,23
JA000047759,2023-03-13,2023,3,13,6,17
JA000047759,2023-03-14,2023,3,14,2,18
JA000047759,2023-03-15,2023,3,15,5,21
JA000047759,2023-03-16,2023,3,16,9,23
JA000047759,2023-03-17,2023,3,17,10,16
JA000047759,2023-03-18,2023,3,18,8,13
JA000047759,2023-03-19,2023,3,19,5,18
JA000047759,2023-03-20,2023,3,20,4,20
JA000047759,2023-03-21,2023,3,21,9,16
JA000047759,2023-03-22,2023,3,22,10,26
JA000047759,2023-03-23,2023,3,23,17,19
JA000047759,2023-03-24,2023,3,24,14,21
JA000047759,2023-03-25,2023,3,25,10,17
JA000047759,2023-03-26,2023,3,26,10,13
JA000047759,2023-03-27,2023,3,27,8,17
JA000047759,2023-03-28,2023,3,28,5,19
JA000047759,2023-03-29,2023,3,29,5,20
JA000047759,2023-03-30,2023,3,30,5,22
JA000047759,2023-03-31,2023,3,31,9,24
JA000047759,2023-04-01,2023,4,1,9,25
JA000047759,2023-04-02,2023,4,2,9,22
JA000047759,2023-04-03,2023,4,3,11,21
JA000047759,2023-04-04,2023,4,4,8,24
JA000047759,2023-04-05,2023,4,5,14,20
JA000047759,2023-04-06,2023,4,6,14,21
JA000047759,2023-04-07,2023,4,7,14,18
JA000047759,2023-04-08,2023,4,8,9,15
JA000047759,2023-04-09,2023,4,9,5,20
JA000047759,2023-04-10,2023,4,10,7,22
JA000047759,2023-04-11,2023,4,11,11,25
JA000047759,2023-04-12,2023,4,12,12,19
JA000047759,2023-04-13,2023,4,13,6,23
JA000047759,2023-04-14,2023,4,14,10,23
JA000047759,2023-04-15,2023,4,15,13,17
JA000047759,2023-04-16,2023,4,16,13,21
JA000047759,2023-04-17,2023,4,17,10,18
JA000047759,2023-04-18,2023,4,18,8,21
JA000047759,2023-04-19,2023,4,19,14,19
JA000047759,2023-04-20,2023,4,20,15,26
JA000047759,2023-04-21,2023,4,21,12,23
JA000047759,2023-04-22,2023,4,22,9,21
JA000047759,2023-04-23,2023,4,23,7,19
JA000047759,2023-04-24,2023,4,24,6,16
JA000047759,2023-04-25,2023,4,25,7,15
JA000047759,2023-04-26,2023,4,26,10,18
JA000047759,2023-04-27,2023,4,27,6,21
JA000047759,2023-04-28,2023,4,28,10,23
JA000047759,2023-04-29,2023,4,29,13,24
JA000047759,2023-04-30,2023,4,30,13,23
JA000047759,2023-05-01,2023,5,1,9,24
JA000047759,2023-05-02,2023,5,2,6,22
JA000047759,2023-05-03,2023,5,3,10,26
JA000047759,2023-05-04,2023,5,4,15,24
JA000047759,2023-05-05,2023,5,5,13,25
JA000047759,2023-05-06,2023,5,6,17,27
JA000047759,2023-05-07,2023,5,7,16,24
JA000047759,2023-05-08,2023,5,8,11,22
JA000047759,2023-05-09,2023,5,9,8,25
JA000047759,2023-05-10,2023,5,10,11,24
JA000047759,2023-05-11,2023,5,11,11,23
JA000047759,2023-05-12,2023,5,12,8,24
JA000047759,2023-05-13,2023,5,13,13,21
JA000047759,2023-05-14,2023,5,14,14,20
JA000047759,2023-05-15,2023,5,15,13,24
JA000047759,2023-05-16,2023,5,16,13,29
JA000047759,2023-05-17,2023,5,17,17,29
JA000047759,2023-05-18,2023,5,18,17,28
JA000047759,2023-05-19,2023,5,19,18,20
JA000047759,2023-05-20,2023,5,20,16,29
JA000047759,2023-05-21,2023,5,21,16,27
JA000047759,2023-05-22,2023,5,22,16,26
JA000047759,2023-05-23,2023,5,23,14,22
JA000047759,2023-05-24,2023,5,24,14,22
JA000047759,2023-05-25,2023,5,25,14,24
JA000047759,2023-05-26,2023,5,26,18,24
JA000047759,2023-05-27,2023,5,27,18,26
JA000047759,2023-05-28,2023,5,28,19,28
JA000047759,2023-05-29,2023,5,29,21,26
JA000047759,2023-05-30,2023,5,30,18,24
JA000047759,2023-05-31,2023,5,31,16,27
JA000047759,2023-06-01,2023,6,1,15,26
JA000047759,2023-06-02,2023,6,2,19,23
JA000047759,2023-06-03,2023,6,3,17,27
JA000047759,2023-06-04,2023,6,4,13,26
