id,date,year,month,day,tmin,tmax
CA001108395,2024-02-09,2024,2,9,1,8
CA001108395,2024-02-10,2024,2,10,3,7
CA001108395,2024-02-11,2024,2,11,4,8
CA001108395,2024-02-12,2024,2,12,4,11
CA001108395,2024-02-13,2024,2,13,2,9
CA001108395,2024-02-14,2024,2,14,1,9
CA001108395,2024-02-15,2024,2,15,2,9
CA001108395,2024-02-16,2024,2,16,0,11
CA001108395,2024-02-17,2024,2,17,3,8
CA001108395,2024-02-18,2024,2,18,5,9
CA001108395,2024-02-19,2024,2,19,4,11
CA001108395,2024-02-20,2024,2,20,6,8
CA001108395,2024-02-21,2024,2,21,7,9
CA001108395,2024-02-22,2024,2,22,6,10
CA001108395,2024-02-23,2024,2,23,4,11
CA001108395,2024-02-24,2024,2,24,5,8
CA001108395,2024-02-25,2024,2,25,1,10
CA001108395,2024-02-26,2024,2,26,0,8
CA001108395,2024-02-27,2024,2,27,-2,4
CA001108395,2024-02-28,2024,2,28,3,9
CA001108395,2024-02-29,2024,2,29,3,7
CA001108395,2024-03-01,2024,3,1,1,7
CA001108395,2024-03-02,2024,3,2,0,6
CA001108395,2024-03-03,2024,3,3,1,6
CA001108395,2024-03-04,2024,3,4,2,6
CA001108395,2024-03-05,2024,3,5,2,8
CA001108395,2024-03-06,2024,3,6,1,6
CA001108395,2024-03-07,2024,3,7,0,11
CA001108395,2024-03-08,2024,3,8,1,10
CA001108395,2024-03-09,2024,3,9,6,9
CA001108395,2024-03-10,2024,3,10,8,11
CA001108395,2024-03-11,2024,3,11,8,12
CA001108395,2024-03-12,2024,3,12,7,10
CA001108395,2024-03-13,2024,3,13,6,16
CA001108395,2024-03-14,2024,3,14,4,8
CA001108395,2024-03-15,2024,3,15,2,8
CA001108395,2024-03-16,2024,3,16,2,9
CA001108395,2024-03-17,2024,3,17,4,8
CA001108395,2024-03-18,2024,3,18,2,8
CA001108395,2024-03-19,2024,3,19,1,8
CA001108395,2024-03-20,2024,3,20,2,8
CA001108395,2024-03-21,2024,3,21,1,8
CA001108395,2024-03-22,2024,3,22,1,8
CA001108395,2024-03-23,2024,3,23,2,9
CA001108395,2024-03-24,2024,3,24,2,9
CA001108395,2024-03-25,2024,3,25,2,10
CA001108395,2024-03-26,2024,3,26,2,9
CA001108395,2024-03-27,2024,3,27,2,10
CA001108395,2024-03-28,2024,3,28,3,9
CA001108395,2024-03-29,2024,3,29,2,10
CA001108395,2024-03-30,2024,3,30,3,10
CA001108395,2024-03-31,2024,3,31,5,10
CA001108395,2024-04-01,2024,4,1,4,10
CA001108395,2024-04-02,2024,4,2,4,11
CA001108395,2024-04-03,2024,4,3,4,10
CA001108395,2024-04-04,2024,4,4,5,11
CA001108395,2024-04-05,2024,4,5,4,11
CA001108395,2024-04-06,2024,4,6,3,10
CA001108395,2024-04-07,2024,4,7,3,10
CA001108395,2024-04-08,2024,4,8,3,9
CA001108395,2024-04-09,2024,4,9,4,10
CA001108395,2024-04-10,2024,4,10,5,10
CA001108395,2024-04-11,2024,4,11,7,12
CA001108395,2024-04-12,2024,4,12,8,16
CA001108395,2024-04-13,2024,4,13,8,16
CA001108395,2024-04-14,2024,4,14,5,16
CA001108395,2024-04-15,2024,4,15,6,15
CA001108395,2024-04-16,2024,4,16,5,12
CA001108395,2024-04-17,2024,4,17,7,12
CA001108395,2024-04-18,2024,4,18,7,15
CA001108395,2024-04-19,2024,4,19,8,16
CA001108395,2024-04-20,2024,4,20,5,16
CA001108395,2024-04-21,2024,4,21,4,12
CA001108395,2024-04-22,2024,4,22,5,13
CA001108395,2024-04-23,2024,4,23,8,15
CA001108395,2024-04-24,2024,4,24,9,13
CA001108395,2024-04-25,2024,4,25,9,13
CA001108395,2024-04-26,2024,4,26,9,16
CA001108395,2024-04-27,2024,4,27,9,15
CA001108395,2024-04-28,2024,4,28,8,17
CA001108395,2024-04-29,2024,4,29,6,14
CA001108395,2024-04-30,2024,4,30,6,15
CA001108395,2024-05-01,2024,5,1,6,14
CA001108395,2024-05-02,2024,5,2,7,17
CA001108395,2024-05-03,2024,5,3,5,17
CA001108395,2024-05-04,2024,5,4,5,14
CA001108395,2024-05-05,2024,5,5,8,17
CA001108395,2024-05-06,2024,5,6,7,18
CA001108395,2024-05-07,2024,5,7,8,19
CA001108395,2024-05-08,2024,5,8,9,18
CA001108395,2024-05-09,2024,5,9,8,15
CA001108395,2024-05-10,2024,5,10,6,15
CA001108395,2024-05-11,2024,5,11,7,15
CA001108395,2024-05-12,2024,5,12,7,18
CA001108395,2024-05-13,2024,5,13,7,19
CA001108395,2024-05-14,2024,5,14,7,19
CA001108395,2024-05-15,2024,5,15,9,19
CA001108395,2024-05-16,2024,5,16,12,20
CA001108395,2024-05-17,2024,5,17,12,20
CA001108395,2024-05-18,2024,5,18,11,21
CA001108395,2024-05-19,2024,5,19,9,20
CA001108395,2024-05-20,2024,5,20,9,20
CA001108395,2024-05-21,2024,5,21,10,20
CA001108395,2024-05-22,2024,5,22,9,20
CA001108395,2024-05-23,2024,5,23,8,20
CA001108395,2024-05-24,2024,5,24,9,18
CA001108395,2024-05-25,2024,5,25,11,20
CA001108395,2024-05-26,2024,5,26,11,20
CA001108395,2024-05-27,2024,5,27,12,20
CA001108395,2024-05-28,2024,5,28,12,20
CA001108395,2024-05-29,2024,5,29,9,20
CA001108395,2024-05-30,2024,5,30,9,16
CA001108395,2024-05-31,2024,5,31,9,16
